"orderid","ordercode","dateid","shipmodeid","customerid","productid","cityid","sales"
2352,CA-2017-108434,121,2,599,1632,543,465.18
2353,CA-2015-102869,446,2,788,500,617,15.552
2354,CA-2015-102869,446,2,788,275,617,64.704
2355,CA-2015-102869,446,2,788,195,617,17.472
2356,CA-2015-102869,446,2,788,1318,617,135.516
2357,US-2017-142251,686,2,472,1190,571,32.064
2358,CA-2016-143147,736,2,456,279,470,104.93
2359,CA-2018-132682,329,2,332,1795,191,23.76
2360,CA-2017-119683,555,2,449,1534,543,29.34
2361,CA-2015-163559,725,2,349,458,508,139.44
2362,CA-2018-132682,329,2,332,1398,191,85.056
2363,CA-2018-132682,329,2,332,1542,191,381.576
2364,CA-2017-161928,680,2,445,1841,607,201.584
2365,CA-2018-122693,625,2,530,227,87,1245.86
2366,CA-2018-136511,369,2,234,1036,28,347.58
2367,CA-2015-111871,659,2,226,1082,246,1198.33
2368,US-2017-131674,55,2,412,1588,6,58.416
2369,US-2016-141453,553,2,523,246,102,3.882
2370,CA-2017-104150,510,2,563,1355,303,81.54
2371,CA-2017-104150,510,2,563,1550,303,167.28
2372,CA-2017-146521,211,2,442,246,412,1.941
2373,CA-2017-159765,291,2,83,72,203,27.86
2374,CA-2017-128531,323,2,245,381,6,14.04
2375,CA-2017-102981,1,2,684,432,508,31.86
2376,CA-2017-102981,1,2,684,1434,508,722.352
2377,CA-2018-128629,75,2,133,306,127,18.84
2378,CA-2018-138611,22,2,449,76,189,119.94
2379,CA-2018-126396,276,2,184,1232,528,85.2
2380,CA-2017-156685,640,2,37,451,458,863.64
2381,CA-2016-132815,540,2,655,543,188,22.96
2382,CA-2015-101266,510,2,474,1190,460,13.36
2383,CA-2017-141523,672,2,420,1581,508,34.248
2384,CA-2017-141523,672,2,420,1105,508,3.52
2385,CA-2018-102309,60,2,178,329,328,199.95
2386,CA-2018-102309,60,2,178,143,328,12.96
2387,CA-2015-158274,720,2,373,577,435,149.95
2388,CA-2018-122504,617,2,523,596,54,59.97
2389,CA-2018-122504,617,2,523,3,54,761.544
2390,CA-2017-149314,746,2,257,1350,19,195.184
2391,CA-2015-158274,720,2,373,1213,435,29
2392,CA-2015-151792,179,2,423,916,271,239.976
2393,CA-2018-113530,188,2,31,1702,607,681.408
2394,CA-2018-113530,188,2,31,465,607,3.52
2395,CA-2015-168368,346,2,585,1231,2,60.89
2396,CA-2018-113530,188,2,31,383,607,5.58
2397,CA-2015-168368,346,2,585,1740,2,14.94
2398,CA-2015-168368,346,2,585,657,2,9.64
2399,CA-2018-113530,188,2,31,1357,607,36.32
2400,CA-2018-107727,686,2,335,1398,378,29.472
2401,CA-2017-108987,554,2,619,853,5,57.584
2402,CA-2018-132178,197,2,88,1296,19,69.52
2403,CA-2018-132178,197,2,88,850,19,763.44
2404,CA-2015-126522,264,2,636,1633,327,53.94
2405,US-2015-127635,573,2,307,1343,319,6.048
2406,US-2015-127635,573,2,307,1552,319,6.848
2407,US-2015-127635,573,2,307,21,319,9.96
2408,US-2015-127635,573,2,307,1166,319,8.552
2409,CA-2018-145226,408,2,654,1412,508,109.48
2410,CA-2015-168368,346,2,585,1669,2,51.9
2411,CA-2017-133697,494,2,703,230,378,25.248
2412,CA-2017-133697,494,2,703,737,378,56.686
2413,CA-2018-145226,408,2,654,1673,508,272.94
2414,CA-2015-156594,152,2,81,763,188,487.984
2415,CA-2015-156594,152,2,81,1575,188,47.3
2416,CA-2018-149944,323,2,589,230,317,18.24
2417,CA-2018-149944,323,2,589,1125,317,76.12
2418,CA-2015-156594,152,2,81,47,188,4.13
2419,CA-2015-146528,42,2,374,201,144,6.48
2420,CA-2015-146528,42,2,374,768,144,15.52
2421,CA-2018-145226,408,2,654,272,508,19.44
2422,CA-2018-109960,113,2,454,165,175,104.88
2423,US-2018-157224,690,2,484,1012,144,56.7
2424,CA-2018-109960,113,2,454,1826,175,34.7
2425,CA-2018-109960,113,2,454,55,175,33.72
2426,CA-2018-109960,113,2,454,1398,175,14.94
2427,CA-2018-145226,408,2,654,398,508,31.92
2428,CA-2016-103954,299,2,342,1352,455,687.4
2429,CA-2018-114370,66,2,272,183,466,49.616
2430,CA-2016-149678,726,2,100,999,120,12.88
2431,CA-2015-168368,346,2,585,1544,2,64.96
2432,CA-2015-120243,183,2,34,1606,19,11.56
2433,CA-2017-155005,709,2,113,1841,11,377.97
2434,CA-2018-167976,64,2,48,286,468,25.5
2435,CA-2018-141719,55,2,313,291,434,239.96
2436,CA-2018-141572,410,2,364,1204,69,247.44
2437,CA-2017-168081,574,2,414,488,528,258.696
2438,CA-2016-149587,178,2,306,809,404,12.96
2439,CA-2018-167101,153,2,664,812,126,221.92
2440,CA-2018-167101,153,2,664,547,126,26
2441,US-2017-144477,196,2,523,440,412,37.312
2442,CA-2016-133977,678,2,34,1366,580,3.444
2443,CA-2018-141425,226,2,203,142,358,384.592
2444,CA-2016-133536,440,2,739,243,126,22.92
2445,CA-2016-150441,181,2,459,226,561,11.36
2446,US-2017-138408,553,2,648,575,95,1319.96
2447,CA-2016-115392,718,2,373,1132,408,311.98
2448,CA-2016-115392,718,2,373,1051,408,22.45
2449,CA-2018-116127,141,2,440,1382,543,400.784
2450,US-2017-139087,5,2,321,1729,382,12.42
2451,US-2017-139087,5,2,321,962,382,428.4
2452,US-2017-139087,5,2,321,901,382,24.75
2453,US-2017-139087,5,2,321,295,382,87.71
2454,US-2017-139087,5,2,321,423,382,69.52
2455,US-2017-139087,5,2,321,449,382,20.784
2456,CA-2016-159786,413,2,377,1623,4,209.67
2457,US-2016-139675,255,2,295,1,132,915.136
2458,US-2016-139675,255,2,295,632,132,327.76
2459,CA-2018-140760,273,2,644,1648,1,25.344
2460,US-2016-131359,92,2,607,1303,332,59.994
2461,US-2016-131359,92,2,607,1523,332,439.992
2462,US-2016-131359,92,2,607,1106,332,87.96
2463,US-2016-131359,92,2,607,1838,332,15.488
2464,CA-2018-166835,323,2,321,1338,325,221.024
2465,CA-2017-158694,627,2,248,924,304,67.71
2466,CA-2018-162712,260,2,334,805,319,74.352
2467,CA-2017-163328,458,2,206,1484,442,17.584
2468,CA-2017-163328,458,2,206,305,442,104.784
2469,CA-2017-163328,458,2,206,642,442,47.952
2470,CA-2017-163328,458,2,206,1256,442,650.352
2471,CA-2017-163328,458,2,206,735,442,629.184
2472,CA-2017-163328,458,2,206,111,442,15.176
2473,CA-2018-167381,208,2,177,1545,533,241.96
2474,CA-2018-167381,208,2,177,1603,533,27.72
2475,US-2018-118556,410,2,332,787,271,106.869
2476,CA-2018-160416,417,2,614,172,462,163.96
2477,CA-2017-126543,544,2,215,467,392,15.168
2478,US-2018-118556,410,2,332,980,271,3.564
2479,CA-2018-117212,218,2,560,1407,304,81.92
2480,CA-2018-161459,711,2,280,491,565,39.96
2481,CA-2018-117212,218,2,560,1799,304,889.536
2482,CA-2018-117212,218,2,560,315,304,892.224
2483,CA-2015-141299,169,2,524,243,180,15.28
2484,US-2015-114188,454,2,85,707,604,33.28
2485,US-2015-114188,454,2,85,1559,604,38.52
2486,US-2015-114188,454,2,85,1561,604,139.86
2487,CA-2018-117212,218,2,560,1284,304,223.92
2488,CA-2017-158694,627,2,248,986,304,129.92
2489,CA-2017-158694,627,2,248,1530,304,61.4
2490,CA-2016-169537,358,2,739,128,363,7.5
2491,CA-2017-158694,627,2,248,1427,304,720.76
2492,CA-2015-135608,332,2,647,929,510,45.68
2493,CA-2015-135608,332,2,647,1130,510,603.92
2494,CA-2017-158694,627,2,248,1053,304,5.184
2495,CA-2016-149587,178,2,306,250,404,32.96
2496,CA-2017-158694,627,2,248,771,304,14.7
2497,CA-2016-135391,475,2,607,295,470,40.096
2498,CA-2016-113173,155,2,750,423,271,250.272
2499,CA-2016-113173,155,2,750,524,271,11.364
2500,US-2015-117135,337,2,16,1409,90,104.01
2501,US-2015-117135,337,2,16,1451,90,284.82
2502,US-2015-117135,337,2,16,388,90,36.84
2503,CA-2016-141243,168,2,299,892,6,398.4
2504,CA-2018-161018,673,2,763,1832,126,96.53
2505,CA-2016-141243,168,2,299,1208,6,7.056
2506,CA-2016-169733,563,2,111,607,571,9.952
2507,CA-2017-137050,742,2,190,49,126,11.21
2508,CA-2017-137050,742,2,190,597,126,9.144
2509,CA-2015-167360,235,2,581,527,562,111.79
2510,CA-2017-137050,742,2,190,154,126,14.07
2511,CA-2018-168193,590,2,357,1496,28,26.38
2512,CA-2018-168193,590,2,357,1699,28,71.97
2513,CA-2017-137050,742,2,190,1805,126,41.86
2514,CA-2016-141243,168,2,299,1177,6,1352.3976
2515,US-2018-158512,566,2,686,1298,184,40.08
2516,CA-2017-137050,742,2,190,1505,126,8.544
2517,CA-2017-111115,418,2,27,365,496,21.48
2518,CA-2018-143035,721,2,444,781,126,83.92
2519,CA-2018-143035,721,2,444,310,126,6.63
2520,CA-2018-143035,721,2,444,1504,126,371.97
2521,CA-2016-113173,155,2,750,1725,271,8.72
2522,CA-2017-109722,121,2,131,576,265,699.98
2523,CA-2017-149979,267,2,53,1770,127,118.25
2524,CA-2017-149979,267,2,53,693,127,368.97
2525,CA-2018-161956,114,2,185,1126,618,321.92
2526,CA-2018-161956,114,2,185,1523,618,879.984
2527,CA-2018-161956,114,2,185,885,618,28.4
2528,CA-2017-109722,121,2,131,1039,265,584.82
2529,US-2017-101497,364,2,456,111,188,18.97
2530,CA-2018-161956,114,2,185,1055,618,230.28
2531,CA-2018-161956,114,2,185,88,618,116.28
2532,CA-2018-161956,114,2,185,1741,618,841.568
2533,CA-2018-161956,114,2,185,369,618,354.9
2534,CA-2017-136406,102,2,365,1707,246,1121.568
2535,CA-2017-137050,742,2,190,299,126,579.136
2536,CA-2017-113236,124,2,311,505,525,184.704
2537,CA-2017-113236,124,2,311,1233,525,47.92
2538,CA-2017-156251,8,2,680,1394,542,241.96
2539,CA-2017-156251,8,2,680,226,542,8.52
2540,CA-2017-156685,640,2,37,697,458,47.616
2541,CA-2017-158841,20,2,646,1491,64,36.4
2542,CA-2017-158841,20,2,646,1043,64,18.69
2543,US-2018-116701,471,2,788,1376,544,66.284
2544,CA-2018-154074,285,2,714,366,524,569.568
2545,CA-2018-154074,285,2,714,1396,524,149.73
2546,CA-2015-169061,719,2,358,697,462,59.52
2547,CA-2015-169061,719,2,358,824,462,479.97
2548,CA-2016-103205,152,2,745,577,5,119.96
2549,CA-2015-153913,605,2,352,1094,147,1013.832
2550,CA-2018-142671,439,2,367,1460,571,11.52
2551,CA-2015-169061,719,2,358,336,462,18.62
2552,CA-2015-115357,613,2,194,838,612,62.91
2553,US-2015-102715,17,2,613,824,115,383.976
2554,US-2015-102715,17,2,613,121,115,10.368
2555,US-2015-102715,17,2,613,161,115,335.944
2556,US-2018-148768,546,2,763,1616,115,71.976
2557,CA-2018-117870,743,2,739,28,21,14.016
2558,CA-2015-169061,719,2,358,676,462,49.632
2559,CA-2018-117870,743,2,739,1435,21,71.976
2560,CA-2016-135314,229,2,60,1512,443,269.982
2561,CA-2018-165204,417,2,105,608,416,720.064
2562,CA-2018-117870,743,2,739,374,21,107.982
2563,CA-2015-169061,719,2,358,1721,462,97.82
2564,CA-2016-102316,633,2,640,1279,144,15.984
2565,CA-2016-102316,633,2,640,566,144,184.752
2566,CA-2016-132507,693,2,442,194,185,61.792
2567,CA-2018-151071,258,2,496,1503,285,13.904
2568,CA-2015-134572,36,2,516,1176,528,744.1
2569,CA-2018-126865,59,2,16,1388,355,92.94
2570,US-2018-158512,566,2,686,212,184,37.68
2571,CA-2018-145310,53,2,82,1534,228,7.824
2572,CA-2015-134572,36,2,516,49,528,44.84
2573,CA-2015-134572,36,2,516,186,528,401.59
2574,CA-2018-102218,81,2,210,854,121,11.696
2575,CA-2015-104738,49,2,153,257,206,12.984
2576,CA-2015-104738,49,2,153,3,206,217.584
2577,CA-2018-149720,538,2,711,1251,253,30.336
2578,US-2018-119816,440,2,144,38,378,2.464
2579,US-2018-119816,440,2,144,677,378,8.72
2580,US-2016-110261,632,2,397,1223,489,158.376
2581,CA-2015-104738,49,2,153,1453,206,328.776
2582,CA-2018-100650,142,2,750,234,563,1295.78
2583,CA-2017-108350,87,2,37,1344,586,105.52
2584,CA-2018-124576,8,2,602,711,226,54.896
2585,CA-2015-155852,38,2,590,891,193,19.456
2586,CA-2017-157749,347,2,10,1787,329,25.92
2587,CA-2018-153080,290,2,527,205,188,68.46
2588,CA-2016-132570,377,2,315,542,402,2.78
2589,CA-2016-132570,377,2,315,85,402,79.96
2590,CA-2015-104738,49,2,153,597,206,2.286
2591,CA-2017-113292,590,2,489,1334,12,871.8
2592,CA-2018-137428,537,2,390,1089,555,81.568
2593,CA-2018-137428,537,2,390,1155,555,97.184
2594,CA-2015-111857,685,2,36,1721,607,48.91
2595,CA-2016-169677,643,2,678,1522,127,9.82
2596,CA-2017-157749,347,2,10,1754,329,419.68
2597,CA-2017-157749,347,2,10,1459,329,11.688
2598,CA-2017-157749,347,2,10,76,329,31.984
2599,CA-2015-153150,117,2,103,14,382,19.92
2600,CA-2015-168494,425,2,738,1194,94,764.688
2601,CA-2017-164350,271,2,351,725,449,67.56
2602,CA-2015-168494,425,2,738,1068,94,3610.848
2603,CA-2015-168494,425,2,738,1242,94,254.9745
2604,CA-2018-137428,537,2,390,281,555,24.32
2605,CA-2015-125556,295,2,568,110,364,832.93
2606,CA-2015-125556,295,2,568,1004,364,43.8
2607,CA-2018-111262,250,2,405,1165,378,24
2608,CA-2018-111262,250,2,405,1539,378,15.552
2609,CA-2018-111262,250,2,405,219,378,26.176
2610,CA-2018-137428,537,2,390,467,555,18.96
2611,US-2017-158708,334,2,409,1117,245,13.616
2612,CA-2016-156335,487,2,775,1320,158,63.96
2613,CA-2018-167941,553,2,252,518,465,31.104
2614,CA-2018-167941,553,2,252,1631,465,13.272
2615,CA-2018-128265,55,2,118,1167,28,1247.64
2616,CA-2015-104738,49,2,153,484,206,47.984
2617,US-2017-128909,41,2,741,1675,248,19.136
2618,US-2017-128909,41,2,741,1409,248,332.832
2619,CA-2017-157749,347,2,10,1389,329,177.225
2620,CA-2017-157749,347,2,10,1433,329,4.044
2621,CA-2018-155705,86,2,63,1756,104,866.4
2622,CA-2018-138611,22,2,449,281,189,3.648
2623,CA-2018-167941,553,2,252,1485,465,259.136
2624,CA-2016-156335,487,2,775,646,158,14.46
2625,CA-2016-156335,487,2,775,810,158,104.98
2626,CA-2018-129000,711,2,537,1500,156,501.81
2627,CA-2018-138289,4,2,622,188,11,5443.96
2628,CA-2018-138289,4,2,622,325,11,302.67
2629,CA-2018-138289,4,2,622,1507,11,56.07
2630,CA-2018-149160,565,2,169,208,156,28.4
2631,CA-2017-157791,138,2,138,922,150,1999.96
2632,US-2018-105389,231,2,24,980,470,3.564
2633,US-2018-105389,231,2,24,840,470,823.96
2634,US-2018-105389,231,2,24,1244,470,10.272
2635,CA-2018-149160,565,2,169,196,156,287.92
2636,CA-2016-167374,484,2,111,777,617,40.032
2637,CA-2018-123246,182,2,562,670,78,10.64
2638,CA-2015-124709,61,2,675,1381,16,238
2639,CA-2016-167374,484,2,111,163,617,16.776
2640,US-2018-116505,55,2,534,803,529,43.8
2641,CA-2018-146360,287,2,161,762,32,155.34
2642,CA-2016-132486,192,2,780,1755,55,148.32
2643,CA-2016-132486,192,2,780,100,55,240.784
2644,CA-2016-126739,393,2,696,1142,508,327.564
2645,CA-2018-161578,537,2,698,1190,304,13.36
2646,CA-2015-137092,749,2,682,916,271,319.968
2647,CA-2015-137092,749,2,682,895,271,505.32
2648,CA-2015-137092,749,2,682,1246,271,3.808
2649,CA-2015-137092,749,2,682,961,271,8.682
2650,CA-2015-137092,749,2,682,456,271,24.424
2651,CA-2016-132486,192,2,780,1297,55,191.968
2652,CA-2016-132486,192,2,780,792,55,11.56
2653,CA-2016-132486,192,2,780,796,55,11.8
2654,CA-2017-132829,138,2,139,1586,185,453.576
2655,CA-2016-132486,192,2,780,765,55,842.352
2656,CA-2017-136231,268,2,24,1534,24,23.472
2657,CA-2017-136231,268,2,24,1704,24,108.784
2658,CA-2018-131282,635,2,746,763,444,243.992
2659,CA-2018-131282,635,2,746,45,444,7.12
2660,CA-2017-136231,268,2,24,757,24,10.272
2661,CA-2017-106383,259,2,151,1514,53,72.294
2662,CA-2017-132829,138,2,139,173,185,45.36
2663,CA-2017-132829,138,2,139,451,185,287.88
2664,CA-2017-132829,138,2,139,25,185,131.88
2665,CA-2017-132829,138,2,139,1001,185,2.328
2666,US-2017-168620,234,2,524,1830,501,27.882
2667,US-2017-168620,234,2,524,608,501,540.048
2668,CA-2017-167759,204,2,672,612,530,134.85
2669,CA-2016-153752,23,2,606,1791,64,173.94
2670,US-2017-168620,234,2,524,545,501,255.68
2671,CA-2017-123540,217,2,328,1218,455,1454.9
2672,CA-2016-123232,697,2,551,1332,218,319.968
2673,CA-2018-105053,600,2,669,185,81,17.472
2674,CA-2016-145849,48,2,594,850,377,190.86
2675,CA-2016-145849,48,2,594,1720,377,24.32
2676,CA-2018-107797,674,2,142,1652,316,41.472
2677,CA-2017-146633,361,2,601,486,285,1016.792
2678,CA-2017-146633,361,2,601,855,285,38.136
2679,US-2016-163433,292,2,298,762,215,41.424
2680,CA-2017-126795,709,2,774,382,543,33.568
2681,US-2016-163433,292,2,298,776,215,244.768
2682,US-2016-163433,292,2,298,1619,215,74.352
2683,CA-2018-134607,721,2,441,268,4,22.58
2684,CA-2015-109232,123,2,567,1142,445,545.94
2685,US-2016-119312,428,2,410,194,144,270.34
2686,CA-2017-157749,347,2,10,818,329,7.408
2687,CA-2015-131926,581,2,19,1,277,2001.86
2688,CA-2015-131926,581,2,19,1052,277,166.72
2689,US-2016-163433,292,2,298,235,215,4.312
2690,CA-2016-116092,549,2,268,1688,19,13.36
2691,CA-2016-116092,549,2,268,666,19,11.52
2692,CA-2016-116092,549,2,268,485,19,541.44
2693,CA-2016-116092,549,2,268,1750,19,19.44
2694,CA-2017-117849,102,2,289,526,55,143.7
2695,CA-2018-101273,114,2,349,1406,622,14.336
2696,US-2016-163433,292,2,298,1689,215,56.686
2697,CA-2017-147970,30,2,358,1152,544,15.552
2698,CA-2015-130673,454,2,488,1077,299,10.332
2699,CA-2015-130673,454,2,488,1087,299,10.368
2700,US-2018-167402,532,2,311,1568,356,32.4
2701,US-2018-167402,532,2,311,339,356,209.94
2702,US-2018-167402,532,2,311,674,356,4164.05
2703,US-2018-167402,532,2,311,791,356,212.94
2704,CA-2015-130673,454,2,488,906,299,20.784
2705,CA-2015-130673,454,2,488,118,299,66.96
2706,CA-2015-131926,581,2,19,846,277,47.88
2707,CA-2015-131926,581,2,19,390,277,1503.25
2708,CA-2015-104808,314,2,420,235,327,17.248
2709,CA-2016-135489,540,2,675,76,543,279.86
2710,CA-2016-117611,104,2,129,522,355,5
2711,CA-2016-117611,104,2,129,1504,355,371.97
2712,CA-2017-110044,78,2,194,130,329,359.976
2713,US-2017-146857,381,2,713,1088,356,54.48
2714,CA-2018-103352,54,2,12,330,28,6.99
2715,CA-2018-103352,54,2,12,1007,28,107.424
2716,CA-2015-108609,570,2,564,701,37,1421.664
2717,US-2016-163433,292,2,298,1849,215,97.968
2718,CA-2017-131065,226,2,549,348,410,499.98
2719,CA-2017-131065,226,2,549,1648,410,5.28
2720,CA-2015-135657,169,2,582,801,295,515.88
2721,CA-2016-114069,42,2,567,622,508,11.808
2722,US-2016-163433,292,2,298,481,215,7.872
2723,US-2016-163433,292,2,298,1152,215,15.552
2724,US-2016-163433,292,2,298,622,215,1.476
2725,CA-2017-130050,560,2,396,1459,5,9.552
2726,CA-2016-114069,42,2,567,1473,508,1931.04
2727,US-2015-112872,559,2,78,313,83,53.424
2728,CA-2016-129322,609,2,473,1617,214,39.66
2729,CA-2016-129322,609,2,473,1293,214,113.92
2730,CA-2016-129322,609,2,473,1026,214,447.86
2731,CA-2016-114069,42,2,567,1398,508,9.96
2732,CA-2017-115483,742,2,723,1519,564,219.84
2733,CA-2018-122175,516,2,533,242,366,42.85
2734,CA-2018-122175,516,2,533,343,366,6.16
2735,CA-2018-122175,516,2,533,286,366,17
2736,CA-2018-122175,516,2,533,165,366,87.4
2737,CA-2015-157882,238,2,757,1057,304,143.432
2738,CA-2015-154837,140,2,719,1830,496,49.568
2739,CA-2015-157882,238,2,757,1089,304,122.352
2740,CA-2016-109337,469,2,673,1395,32,10.92
2741,CA-2016-109337,469,2,673,421,32,83.9
2742,CA-2016-109337,469,2,673,27,32,19.75
2743,CA-2016-109337,469,2,673,1313,32,393.54
2744,CA-2018-160458,339,2,527,1200,416,25.92
2745,CA-2018-145037,81,2,504,677,139,10.9
2746,CA-2018-145037,81,2,504,753,139,79.92
2747,CA-2018-145037,81,2,504,834,139,146.82
2748,CA-2018-118731,682,2,394,208,246,42.6
2749,CA-2017-139010,421,2,87,906,496,12.99
2750,CA-2017-133144,68,2,644,792,304,17.34
2751,CA-2017-139010,421,2,87,1241,496,18.56
2752,CA-2017-139010,421,2,87,84,496,449.15
2753,CA-2018-140494,372,2,140,1574,607,111.96
2754,CA-2018-160899,331,2,367,961,172,477.51
2755,CA-2018-144225,557,2,114,1391,111,164.88
2756,CA-2015-121167,458,2,684,235,209,17.248
2757,CA-2015-131926,581,2,19,648,277,25.92
2758,US-2018-112928,709,2,505,755,392,17.48
2759,CA-2018-123624,417,2,646,461,231,82.95
2760,CA-2017-154739,580,2,147,1781,607,321.568
2761,CA-2017-147375,412,2,250,1562,466,1007.979
2762,CA-2017-146437,4,2,463,697,304,39.68
2763,CA-2017-139010,421,2,87,35,496,31.248
2764,CA-2018-163069,94,2,211,492,358,9.912
2765,CA-2017-147375,412,2,250,1284,466,313.488
2766,CA-2015-164910,317,2,710,213,350,7.872
2767,CA-2018-118731,682,2,394,36,246,84.056
2768,CA-2017-112893,534,2,726,1669,109,55.36
2769,CA-2018-102414,524,2,511,563,361,29.592
2770,CA-2018-157252,151,2,615,566,543,207.846
2771,US-2018-166394,551,2,483,230,589,14.82
2772,CA-2016-132374,309,2,687,1272,480,79.36
2773,CA-2018-145443,220,2,310,685,561,177.2
2774,CA-2017-150889,564,2,677,1735,616,11.992
2775,CA-2018-102414,524,2,511,688,361,4.752
2776,CA-2018-132437,276,2,224,1261,543,65.12
2777,CA-2015-145576,573,2,533,586,93,13
2778,CA-2015-145576,573,2,533,31,93,13.128
2779,CA-2017-162747,564,2,230,533,620,86.45
2780,CA-2017-115756,268,2,579,238,511,12.22
2781,CA-2018-157931,364,2,498,1252,87,723.92
2782,CA-2018-157931,364,2,498,1398,87,106.32
2783,US-2018-124968,276,2,214,1549,329,765.625
2784,CA-2015-127488,695,2,744,1239,82,4.608
2785,CA-2017-135265,463,2,207,349,144,287.968
2786,CA-2018-117128,59,2,21,1580,543,11.07
2787,CA-2017-135265,463,2,207,651,144,2799.96
2788,CA-2017-135265,463,2,207,167,144,48.94
2789,CA-2017-115756,268,2,579,1039,511,194.94
2790,CA-2018-111269,78,2,669,916,106,479.952
2791,CA-2018-111269,78,2,669,479,106,23.92
2792,CA-2017-130638,68,2,163,1267,144,282.84
2793,CA-2017-130638,68,2,163,438,144,27.72
2794,CA-2015-122588,228,2,622,1653,167,52.96
2795,CA-2017-154767,78,2,133,1687,430,121.96
2796,CA-2017-154767,78,2,133,773,430,8.74
2797,CA-2017-154767,78,2,133,1388,430,61.96
2798,CA-2017-154767,78,2,133,544,430,7.96
2799,CA-2017-154767,78,2,133,1651,430,275.24
2800,US-2017-125969,586,2,682,787,19,81.424
2801,CA-2017-134425,745,2,518,616,365,114.95
2802,CA-2017-162943,77,2,88,603,508,253.764
2803,CA-2017-137043,138,2,788,260,460,572.76
2804,CA-2017-137043,138,2,788,260,460,286.38
2805,US-2016-149629,269,2,298,772,622,231.92
2806,CA-2016-115847,540,2,611,1719,64,61.96
2807,CA-2016-160472,640,2,377,1296,70,34.76
2808,CA-2017-115756,268,2,579,1770,511,70.95
2809,CA-2016-109470,672,2,648,146,583,94.74
2810,CA-2016-109470,672,2,648,927,583,60.64
2811,CA-2016-109470,672,2,648,681,583,76.3
2812,CA-2016-109470,672,2,648,1615,583,364.8
